ช่วงโควิดใหม่ๆ หรือช่วงก่อนหน้านั้น อ่านข่าวมีคนตายแทบทุกๆ 3,-1
เราสงสัยมากค่ะ เป็นเพราะน้ำมันแพง หรืออะไรคะ ตั้งแต่โควิดเบาลง รถเริ่มน้อยมากค่ะ,0
เราลางานมาเฝ้าแม่ที่เป็นไตเพื่อเตรียมผ่าทำเส้นเลยพาแม่ไปเที่ยววัดผาซ่อนแก้วและอีกหลายวัด เพื่อให้ท่านไม่เครียด ส่วนลูกอยู่บ้านพ่อสามีคนละอำเภอกัน แล้วพ่อสามีมาต่อว่าด่าเราอย่างหนัก ว่าไม่มาดูแลลูก ที่ติดโควิด(อาการไม่ได้หนักแค่มีไข้เจ็บคอ และเป็นกันทั้ง,-1
เต็ม 10 ให้ 7 คะแนน 5 คือสอบผ่านพอดี แต่ส่วนตัวคิดว่า แก้วิกฤตต่างๆได้ดี เช่นโควิด ถ้าเทียบประเทศอื่นๆ ไทยเสียชีวิตน้อยมาก จึงควรได้มากกว่า สอบผ่าน แต่อาจยังไม่ถึง 9 10 คะแนน เพราะ หลายเรื่องล่าช้า เลย สรุปที่ 7 คะแนนครับ ปล ขอ วาง อคติ แบบ มีแต่แย่ หรือมีแต่ดี 9 ปี มันควรมีทั้ง ดีและแย่ อยู่ว่าอะไรดีกว่ากัน,0
คือ เคยกู้สินเชื่อเสริมพลังรากฐานกับสินเชื่อโควิด แต่ขอสินเชื่อเพื่อคุณไม่ผ่าน บอกว่าคุณสมบัติไม่ตรง คือมีใครเป็นไหมคะ เราทำงานประจำ มีสลิปเงินเดือนไปยื่นเอกสารพร้อมแต่ทำไมถึงไม่ตรงไม่เข้าใจ ตอนจ่ายเงินก็จ่ายตรงตลอดนะ อยากทราบเหตุผล,0
ผมเขียนกระทู้นี้เพราะอยากระบายความรู้สึกตลอด 2 ปีที่ต้องเผชิญกับโรคโควิด 19 ระบาด ตลอด 2 ปีนี้ชีวิตผมเปลี่ยนไปเยอะมาก เปลี่ยนไปในทางแย่ลงทั้งจิตใจและร่างกาย ในทางจิตใจผมรู้สึกหดหู่กับสถานการณ์ที่เผชิญอยู่อย่างยาวนานจนไม่เหลือความสามารถในการคิดบวก,0
ปัญหาความยากจน ที่นับวันจะรุนแรงมากขึ้น จากเศรษฐกิจที่ย่ำแย่ สาเหตุที่มีมาต่อเนื่อง จากปัญหาความวุ่นวายทางการเมืองสมัย กปปส. ที่คนไม่เป็นอันทำมาหากินเพราะการประท้วงกันต่อเนื่อง ตามด้วยวิกฤติโควิด สมัยลุงตู่ ก็ประคองผ่านไปได้ด้วยมาตรการกระตุ้น ศก.ที่ทำได้,-1
ตรวจเจอโควิด เมื่อวันที่ 01/05/22 ส่งเอกสารเคลม ไปวันที่ 11/05/22 ทางนั้นเซ็นรับเรียบร้อยแล้ว แต่ปัจจุบันเงียบไม่ได้รับการติดต่อใดๆเลย โทรไปเบอร์ก็ไม่มีใครรับสาย อยากจะทราบว่ามีใครเคลมแล้วได้เงินคืนบ้างคะ ต้องรอกี่วัน,-1
""" หมอรับไม่ได้ พท. จับมือ ภท.ตั้งรัฐบาล ชาวเน็ตใจสลาย เผยสูญเสียจากโควิด",-1
มีมั้ยครับ ครั้งที่ 2 อาการเป็นยังไง หายดีแล้วหรือยังครับ เผอิญแม่อายุ 87 ปีแล้ว ติดโควิดรอบ 2 แล้วครับ คือ กังวลกับคนอายุมากนี่แระครับ รอบแรกนอนโรงพยาบาล 14 วัน รอบนี้ให้ home isolation และกินยา Molnupiravir (โมลนูพิราเวียร์) ครับ,0
เห็นว่าที่คนเอเชียโดนเยอะ ๆ นอกจากประเด็นทรัมป์ ประเด็นโควิด ยังมีประเด็นร้านชำเกาหลี ยังไม่เห็นแท็ก Black Lives Matter เลย คราวนี้,0
การใส่หน้ากากเข้าหากัน ถือเป็นศิลปอย่างหนึ่ง ในการใช้ชีวิตทางสังคมของคนเรา เคยเจอหุ้นที่ใส่หน้ากาก pe ต่ำ yield ปันผลสูง เข้าหาบ่อยๆ ขาดทุนไปก็หลายรอบ ++±++ มีความเชื่อว่า ต่อให้ยุคโควิดผ่านไปแล้ว เราก็ยังจำเป็นต้องใส่หน้ากากเข้าหากันบ้าง เพื่อความสงบสุข,-1
ขอคำแนะนำหน่อยค่ะ เราอายุ23 ไม่มีโรคประจำตัว ฉีดวัคซีนไฟเซอร์2เข็มเมื่อปีที่แล้ว ปีนี้ยังไม่ได้ฉีด เป็นโควิดครั้งแรกเดือนที่แล้ว แต่รักษาเอง กักตัวอยู่ในห้อง กินแต่ฟ้าทะลายโจร น้ำขิง ยาแก้ไอ เพราะไอหนัก เจ็บคอมาก มีเสมหะนิดหน่อย ไม่มีเสียง พูดไม่มีเสียง,0
สอบถามครับ ผมฉีดวัคซีนโมเดินน่าครบ 2 เข็ม ผ่านมา 2 เดือนกว่า วันที่ 30 เม.ย. ผมติดเชื้อโควิดจนปัจจุบันรักษาหายดีแล้ว อยากรู้ว่าจะต้องฉีดวัคซีนเข็มกระตุ้นอีกทีเมื่อไหร่ดีครับ,-1
เจาะจงเฉพาะกลุ่มบริษัทที่จดทะเบียนในตลาดหลักทรัพย์แห่งประเทศไทยค่ายไหนเด่นหรือมีอิทธิพลสูงสุดท่ามกลางวิกฤติโควิด เลือกเลย สวัสดี.,-1
ตอนทำงาน มีแค่หักเงินเดือนเข้าประกันสังคม แล้วก็เล่นแชร์กับเพื่อนๆ ซื้อสลากออมทรัพย์ไว้บ้างนิดหน่อยค่ะ กว่าจะมาออมเงินจริงจังก็อายุเยอะแล้ว รู้สึกตัวช้าไปมากค่ะ แถมชีวิตก็ผิดแผนไปอีก บริษัทจ้างออกตอนโควิดรอบแรก ได้เงินมาก้อนนึงรวมกับที่สะสมไว้บ้าง เลยมาเปิดร้านขายของชำที่ตจว.ค่ะ ใครที่วางแผนออมแต่เนิ่นๆก็ยินดีด้วยนะคะ,-1
ถ้าติดโควิดแล้วดูดเนื้อมันจะลงปอดมั้ย,-1
ไทยเราเผชิญกับปัญหาโควิด19มา3ปีบวกกับปัญหาสงครามรัสเซียยูเครนทำให้เงินเฟ้อราคาน้ำมันอละสินค้าสูงขึ้นช่วงที่ผ่านมาเราแทบไม่มีนักท่องเที่ยวเลยคิดว่าตั้งแต่ครึ่งปีหลังของปีนี้หรือว่าตอนนี้ไทยเราผ่านวิกฤติหรือเริ่มฟื้นตัวยังครับ,0
คืออยากถามว่า ถ้าตรวจโควิดแล้วมันมีขีดที่ไม่ตรงกับตัวtนี้ติดไหม,0
พอดีก่อนโควิดผมไปเรียน ม.1 ต่ออินเดียมาครับ แล้วพอมาโควิดผมก็เรียนต่อไม่ได้เลยไปต่อกศน ตอนนี้อายุ 16ครับ แล้วผมอยากไปต่อที่อเมริกา ผมจะไปต่อได้ไหมครับ,-1
เด็กยุค 90 แข่งกันดูหนังฟังเพลงเล่นเกมส์ พอเข้าพุทธทำนาย แข่งกันสร้างบุญบารมีด้วยการบวชพระ ยุคโควิด แข่งกันสร้างข่าวออกสื่อเล่นหวย หรือแข่งอะไร?,-1
สธ.แจ้งปรับรายงานยอด 'โควิด' เป็นรายสัปดาห์เริ่ม 3 ต.ค.นี้ 2 ต.ค. 2565 – “กรมควบคุมโรค กระทรวงสาธารณสุข” ประกาศผ่านโซเชียลมีเดีย ระบุว่า “ตั้งแต่วันที่ 1 ตุลาคม 2565 โรคโควิด 19 ปรับเป็นโรคติดต่อที่ต้องเฝ้าระวังตาม พ.ร.บ.โรคติดต่อ พ.ศ.2558 ซึ่งกำหนดให้มี,1
ชวนคุยค่ะ เพิ่งเจอเมื่อไม่กี่วันก่อน มีคนแซวว่า ใส่แมสสวยกว่าถอดแมสเยอะเลย หมดโควิดแล้ว เรายังจะใส่แมสเหมือนเดิมเพราะแบบนี้แหละค่ะ 5555 มีใครเป็นเหมือนกันบ้างคะ เราควรแท็คอะไร แอดมินช่วยคิดหน่อย แก้ให้เลย ลบให้เลยก้อได้นะคะ,-1
ประกันโควิด19 เจอ จ่าย จบ ยื่นเอกสารไปตั้งแต่21เม.ย. เราโทรไปติดต่อยากมาก บอกให้รอ นี่ก็2เดือนแล้ว ให้รออะไรอีก คนติดทีหลังได้ก่อนแล้ว ทำไมไม่ทำตามคิว,-1
ก่อนนี้เข้าใจว่าธุรกิจฟิตเนสดีมาก แต่คิดว่าพอมีโควิดแล้ว ทำให้อะไรๆก็ไม่เหมือนเดิม รบกวนแนะนำฟิตเนสดีๆแถวรามอินทราให้หน่อยได้ไหมคะ ที่ไหนมีเงื่อนไขไม่จุกจิก มีคลาส มีครูที่ดี มีมาตรการเรื่องโควิดที่มีมาตรฐาน ขอบคุณค่ะ,0
เหมือนโควิดข่าวจะซาๆลง แต่ตอนนี้เห็นกลับมาระบาดอีกแล้ว คนก็ไม่ค่อยใส่แมสก์กันเหมือนเมื่อก่อน ขนาดไปห้างคนยังไม่ค่อยใส่กันเลย แต่เราก็ยังกลัวๆอยู่ค่ะ เพราะเราเคยติดครั้งนึงตอนกันยาปีก่อน กว่าจะหาย ตอนนี้เห็นว่าระบาดอีก ก็กลัวๆอยู่เหมือนกัน เราฉีดไปแล้ว 3,0
เราติดโควิดแล้วมีคนมาด่าว่า #ตัวเชื้อโรค เราไม่โอเครกับคำนี้รู้สึกว่ามันแรงไป ถ้าเราจะฟ้องได้ไหม แจ้งข้อหาหมิ่นได้ไหม….,0
เป็นโควิดวันที่10กค ตรวจ atk ขึ้น2ขีด ประมาณวันที่13,0
เรื่องมีอยุ่ว่าเราจะไปทำงานต่างประเทศแล้วจะได้ตรวจcprเพื่อยื่นกับทางสนามบินแล้วเรื่องมีอยุ่ว่าเราเคยเป็นโควิดแล้วหายมาประมาณเดือนกว่าแล้วอยากทราบว่าถ้าตรวจcprแล้วจะยังมีเชื้ออยุ่รึป่าว ใครเคยมีประสบการณ์แนะนำเราได้นะ ตอนนี้กลัวมากๆ 😭😭,0
ถ้าเมื่อวานมีอาการหนาวสั่นมากๆ พอตรวจATKก็ขึ้นติดโควิด แล้ววันนี้หายจากหนาวสั่นมาเป็นไข้ตัวร้อนสูง มีอาการวิงเวียน ภาพเบลอๆ ตัดสินใจรักษาตามอาการที่บ้านอย่างนี้สามารถทานยาฟ้าทะลายโจรได้ไหมคะถ้าเมื่อวานเพิ่งมีอาการหนาวสั่น ขอบคุณมากๆค่า,-1
ผมติดโควิดครับเลยหยุดเรียนไป 4 วัน จันทร์,0
https://www.sanook.com/news/8583930/ https://www.bangkokbiznews.com/social/1012363 https://www.bangkokbiznews.com/social/1012400 จ่อขยายวอร์ดโควิดเพิ่ม หลังป่วยรุนแรงเพิ่ม 10,0
พอดีผมกับภรรยาได้นั้งเครื่องบินกลับมาจากหาดใหญ่เมื่อวันเสาร์ที่ 30 กค. ที่ผ่านมา ปรากฏว่ามีลุงคนนึงนั่งหน้าเยื้องๆกับผมกับภรรยา ไม่ยอมใส่หน้ากากอนามัย ชอบเอาหน้ากากอนามัยมาไว้ใต้ด้คาง ตอนนี้ผมกับภรรยาติดโควิดเรียบร้อยเเเล้วครับเพิ่งตรวจเจอ 2 ขีด,-1
เมื่อวานเราไข้สูงมาก 39.7 มีอาการปวดหัวเดินเซ ตัวร้อน ปวดเมื่อย อ้วกเป็นสีเหลือง ไปเสิชในกูเกิล อาการคนท้องตรงกับเราทุกอย่างเลย ตอนแรก นึกว่าเป็นโควิด ตรวจแล้ว 1 ขีดค่ะ ช่วยด้วยค่ะ เครียดมากตอนนี้😭,0
เราอยากทำประกันโควิด แนะนำหน่อยค่ะ อยากทำให้ตัวเองกับแม่,1
การใช้สิ่งอำนวยความสะดวกภายในคอนโดหลังโควิด,-1
aot cpall kbank ก็หลุด 130 อีกแล้ว scb ก็ต่ำร้อยอยู่ นี่ถ้าต้นปีหน้ายังไม่มีสัญญาณฟื้น แย่มากเลย ตอนกังวลโควิดหุ้นลงมาต่ำยังมีคนอยากเอานแต่ตอนนี้คิดว่าต่างกัน รายย่อยก็ติดดอยเยอะ บางรายก็ล้มหายตายจาก..จากตลาดไป โมเมนตัมมันต่างกันมากกับเมื่อ 3 ปีก่อน ตลาดบ้านเรา ใช้คำว่าหมดเสน่ห์ได้หรือยัง ? อ้อ..หรือมันมีเสน่ห์ตั้งแต่เมื่อไหร่ ??,0
https://www.bangkokbiznews.com/health/public,-1
สำหรับการลงทุนหุ้นแนวการออมหุ้นช่วงวิกฤติโควิท 19 ในรอบนี้ 32 เดือนที่ผ่านมา ผลการลงทุนไม่ค่อยดี กลับย่อลงมาพอสมควร แม้โควิดเริ่มเป็นโรคประจำถิ่น ลดความรุนแรงลง แต่สงครามยูเครนเข้ามาแทรก เข้ามาซ้ำเติมเศรษฐกิจโลกให้กลับตกต่ำซ้ำเจิม เงินเฟ้อก็ยัง สูง คนยัง,-1
ตามคำถามเลยค่ะ ใครเคยเป็นโควิดแล้วมีอาการอ๊องๆ คิดช้า หัวไม่แล่น ลืมว่าหยิบอะไรไปวางไว้ไหนมั้ยคะ ส่วนตัวเป็นหลังจากเป็นโคงิดประมาณ1อาทิตย์ หลงๆ ลืมๆ คิดช้ามากก เเต่เดิมก็ไม่ได้คิดเร็วมากมาย แต่หลังเป็นคือหนักเลยค่ะ เผื่อใคร หรือเพื่อนที่รู้จักมีอาการเดียวกันบ้าง ขอคำแนะนำหน่อยค่ะ ขอบคุณค่ะ,-1
พอดีไปฮ่องกงครั้งสุดท้าย ตอนปี 2019 ก่อนโควิด แต่ยังไม่เคยไปช่วง Countdown เลย แล้วเพิ่งจองตั๋วจะไป Countdown สิ้นปีนี้ไว้ เลยอยากสอบถามครับ ปีที่แล้ว มีใครมีโอกาสไป Countdown ที่ฮ่องกงมาบ้างมั้ยครับ อยากทราบว่า,-1
วันนี้ผมจะมาแนะนำการเที่ยวฮาร์บินด้วยตัวเองกัน ตั้งแต่การทำวีซ่า จองตั๋วเครื่องบิน การ transit เปลี่ยนเครื่อง จองที่พัก และการกรอกเอกสารเข้าเมือง และสแกนใบรับรองการตรวจโควิด,-1
คือเเม่ผมไห้ผมไปโรงเรียนครับ ตอนประมาณวันศุกร์เพื่อนผมตรวจATK ตรวจเจอเชื้อครับ มีอาการด้วย ผมที่ตัวติดกับเพื่อน ก็เริ่มมีอาการ ตรวจเจอเชื้อเหมือนกันครับ ผมติดโควิด ตั้งเเต่นั้น ผมกักตัวอยู่บ้าน กินยาตามที่หมอบอก สุดท้าย เชื้อมันก็เเพร่ไปครับ โดนเเม่ด่า,0
ล่าสุดน้องเนเน่ BNK48 ตรวจพบเชื้อโควิด,0
แบบสอบถามกรมควบคุมโรคโพลออนไลน์ (DDC poll online) ครั้งที่ 57: ความคิดเห็นประชาชน เรื่องการป้องกันควบคุมโรคโควิด19 เพื่อประโยชน์ในการวางแผนการดำเนินงานควบคุมป้องกันโรคระดับประเทศต่อไป ขอบพระคุณค่ะ #โควิด19 #COVID19 #ดีดีซีโพลออนไลน์ #กรมควบคุมโรค #วัคซีนโควิด #ไทยรู้สู้โควิด https://forms.gle/oP9x9MMwFXyVbxm28 ติดตามข่าวโควิดวันนี้ค่ะ..,1
คิดว่ายังไงครับ เศรษกิจ อะไรต่างจะกลับมาดีมั้ยครับ สำหรับคุณคิดยังไงกับโรคโควิดตอนนี้,0
ก็ไม่มีไรมาก ขึ้นดอกเบี้ย นายทุน เจ้าหนี้ แบงค์ Landlord ได้ประโยชน์ ลดดอกเบี้ย มนุษย์เงินเดือน ลูกหนี้ SME ชาวบ้านทั่วไป ได้ประโยชน์ ยุคดอกเบี้ยขาขึ้นแบงค์กำไรเยอะก็เรื่องปกติ แล้วตอนโควิดที่เค้าลดดอกเบี้ยจนเกือนจะ 0 อีกฟากมันก็มีคนเสียประโยชน์นะ เพิ่มเติมที่ว่ากำไรแบงค์เยอะสุดเป็นประวัติการณ์ ก็แน่ละครับ เป็นยุดดอกเบี้ยขาลงมาเกือบ 20 ปีได้ละม่าง ตั้งแต่วิฤกติต้มยำกุ้ง,0
บริษัทไทยก็ Rcl ก็กำไรเป็นประวัติการเช่นกันแต่คงจ่ายไม่เท่า ขอแค่ปันผลเยอะก็พอ 2ปีที่ผ่านมา การขนส่งทางทะเลฟื้นตัวจาก โควิดเร็วสุด การขนส่งทางเรือแทบไม่ต้องหยุด สินค้าเพิ่มขึ้นอีกเป็นกิจการค้าที่ดีที่สุดช่วงโควิด อย่าแปลกใจครับ ไม่กำไรมากไม่กล้าแจกหรอกครับ,-1
มีใครที่ยังไม่ได้ฉีดวัคซีน แต่ติดโควิดแล้วบ้างครับ อันนี้อยากรู้จริงๆ ว่าเป็นยังไง รักษาหายไหมหรือว่าเสียชีวิตเลย เพื่อนที่เคยติดโควิดก็มีแต่คนที่ฉีดวัคซีนกันทั้งนั้น เลยไม่รู้ว่าคนที่ยังไม่ได้ฉีดวัคซีนเวลาติดโควิดแล้วเป็นยังไง แต่ก็เคยได้ยินป้าๆ แถวบ้าน,-1
ตั้งแต่มีโรคโควิดระบาดทำให้ไม่ได้ออกไปเที่ยวที่ไหน มีกล้องถ่ายรูปอยู่ 2 ตัว ไม่ได้ใช้งานมาตั้งแต่นั้น อยากถามว่ากล้องจะเสื่อมคุณภาพอย่างไรหรือไม่ วานผู้รู้ช่วยตอบและแนะนำด้วยครับ,1
ทำประกันโควิดของอะไรดี..?,0
สวัสดีดีค่ะตามที่บอกเลยคือเราอยากหาโรงเรียนม.ปลายในจังหวัดเพชรบุรีหรือใกล้เคียงคือบ้านเราไม่ค่อยมีกำลังที่จะส่งเราเรียนเราเลยอยากหาโรงเรียนที่ค่าเทอมฟรีค่ะแต่เราเป็นคนเรียนไม่ค่อยเก่งแถมเจอโควิดทำให้เกรดไม่ดีเลยค่ะทุกคนพอจะมีโรงเรียนแนะนำไหมคะเป็นสายวิทย์,0
“โควิด” พุ่ง 200% ดับ 64 ป่วย 2.6 พัน ปอดอักเสบทะลัก “เด็กเล็ก” ติดเพียบ 23 พ.ค. 2566 05:11 น. โควิด,-1
เราตามหาร้านนีงค่ะ ที่ขายพวกเครื่องสำอาง สกินแคร์ อยู่ชั้น 1 แต่เราจำชื่อไม่ได้ จะเป็นขายพวกของแบรนด์ต่างๆ ไม่แน่ใจว่าปัจจุบันนี้ยังอยู่อยู่มั้ย เราเคยซื้อสมัยก่อนและช่วงโควิด จำชื่อร้านไม่ได้ค่ะ นึกก็นึกไม่ออก ใครพอจะรู้หรือนึกออก ลองช่วยๆบอกชื่อมาหน่อยค่ะ 🙏🏻🙇‍♀️,1
คนที่ติดโควิดเป็นผู้สูงอายุที่มีโรคประจำตัว,1
สองไฟลท์นี้ ต้องใช้วีซ่า หรือเอกสารวัคซีนโควิดอะไรไหมคะ เราติดต่อสายการบินก็ตอบไม่ได้ บอกว่า ต้องถามสถานฑูตเพราะนโยบายเปลี่ยนตลอด พอถามสถานฑูตก็บอกว่าต้องถามสายการบินว่า เข้าออกเกทไหน ถ้าผ่านตม. แม้ไม่ออกจากสนามบินก็ต้องใช้วีซ่า สถานฑูตไม่รู้เส้นทางว่าคุณเดินผ่านทางไหนจึงตอบไม่ได้ ไฟลท์แรกแวะที่ New Delhi 3 ชม.25 นาที ไฟลท์สองแวะ SHJ Sharjah 1 ชม. 5 นาที,0
ตอนฝึกงานก็เกิดเหตุการ์ณโรคระบาดโควิด ทำให้การหาที่ฝึกงานที่ตรงกับสายเรียนนั้นเป็นไปไม่ได้เลย (ตจวไม่มีโรงงานครับ) กลายเป็นว่าต้องไปฝึกงานอยู่อู่รถ พอจบออกก็ไม่มีประสบการ์ณเลย ทำให้การงานยากมากๆทั้งเครียดและท้อแท้กับชีวิตมาก ไม่รู้ว่าจะได้งานใหม ประสบการ์,-1
อยากรู้ว่าต้องเตรียมตัวยังไงบ้างค่ะ เราจะเข้าคอมพิวเตอร์ธุรกิจ แล้วสถาบันที่เราจะเข้ามันการแข่งขันสูงมาก สาขาที่เราเข้ารับนักเรียน80คน ไม่รวมโควต้านะคะ ทั้งการสอบวิชาสามัญก็เป็นสอบข้อเขียน เราไม่เคยสอบเข้ามาก่อนเลย ม.ต้นตอนนี้ก็ได้สมัครแล้วรร.ประกาศว่ารัยนักเรียนที่สมัครหมดเลยเพราะช่วงโควิดค่ะ เลยไม่ได้สอบ สถาบันที่เราจะเข้าคือวิทยาเทคนิคมีนบุรีค่ะ,0
เมมเบอร์ใน BNK48 มีอีกหลายคนเลย ที่เหมาะกับแนว T,-1
พอดีช่วงก่อนโควิดจะชอบแวะเข้าไปใช้บริการของกาต้าร์บ่อย ๆ เวลาบินกับ Jal ครับ เลยไม่รู้ว่าตอนนี้เลาจ์นเปิดหมดทุกสายการบินรึยัง รวมทั้งยังสามารถไปใช้ของสายการบินในพันธมิตรได้เหมือนช่วงก่อนโควิดรึเปล่าครับ ขอบคุณครับ,-1
เราติดโควิดครั้งแรกในชีวิต อาการเริ่มแสดงตอนบ่านวันศุกร์ที่24พฤศจิกายน 2023 เริ่มมีอาการแสบคอ ระคายคอ พอตกเย็นเริ่มมีอาการไข้ขึ้นเราเลยกินยาลดไข้แล้วเข้านอนเร็วในคืนนั้นก็หลับยาวถึงเช้า พอเช้าวันเสาร์25/11/2023 เราตื่นมาด้วยอาการเจ็บคอมากๆและแสบคอหนักกว่าเดิมบวกกับมีอาการหนักหัว พอตรวจATKขึ้น2ขีดเลยค่ะ ก็กินยารักษาตามอาการ วันนี้01/12/2023 เป็นวันที่7แล้วค่ะ หายเป็นปกติแล้ว,1
https://www.bangkokbiznews.com/social/public_health/1021062 อัลเบิร์ต บัวร์ลา ซีอีโอของบริษัทไฟเซอร์มีผลตรวจโควิด,-1
วัคซีนโควิด 19 ของไฟเซอร์ฝาจุกสีม่วงแดงสำหรับเด็กอายุ 6 เดือน,0
วงไนของจริง ทุบอยู่ในสนาม ไม่ติดโควิด สักคน,-1
ผมไปโรงพยาบาลทหารเพื่อไปตรวจสุขภาพแล้วเค้าถามหา ประวัติ ผมก็เลยงงๆอยากได้แนวทางหรือคำตอบจากคนที่เคยผ่านมาแล้วอะครับ จริงๆผมผ่อนผันมา3ปีแล้วครับด้วยจากที่ติดโควิดไปเกณฑ์ไม่ได้ (แต่ไปรพ.ทหารมาแล้วนะครับ) ตัวเองก็เหมือนจะไม่ได้เป็นโรคอะไรแค่อ้วนนิดหน่อย,-1
เชิงโครงสร้าง ไม่ได้เพิ่มศักยภาพการผลิต เติบโตจากอุตสาหกรรมเดิม ๆ ประชากรวัยทำงานหดตัว สะท้อนภาพคนไทย “กรรมเก่า” เยอะจากช่วงโควิด ความมั่งคั่งหดหาย แถมหนี้เพิ่มขึ้น ย้ำเก็บกระสุน,-1
"วันที่ 02/07/2022 ตอบจากแอดมินเพจเฟสบุค แจ้งว่า "" แอดมิน ตรวจสอบในระบบเลขกรมธรรม์ 1 สถานะการเคลมเงินชดเชยรายวัน อาการไม่เข้าเกณฑ์ตามความจำเป็นทางการแพทย์ซึ่งระบุในกรมธรรม์ฯ โดยอ้างอิงตามแนวทางเวชปฏิบัติ การรักษา การวินิจฉัยฯ ผู้ป่วยโควิด 19 วันที่ 1/3/2565 (",0
เข้ามาปั้บ ก็จะมาเพิ่มต้นทุนให้กิจการต่างๆที่กำลังเริ่มฟื้นจากภาวะ ศก.แย่ๆจากโควิด แทนที่จะ พูดหาทาง สร้างงาน สร้างศก. ส่งเสริมการลงทุน ทำ ศก.ให้ดีก่อน ดูไม่ค่อยดีเลย..ก้าวไกล..,-1
เป็นเค้าก็น่าเป็นห่วงเเล้ว พ่อเราเค้าเเข็งเเรงสำหรับเรามากเค้าไม่ค่อยที่จะป่วยเลยนานมากจะป่วยเเต่เค้าอ้วนอาการเค้าคือ เพลียอ้วกที่ถามมาเเต่เเม่ยังไม่รู้เลย เราโครตท้อมากเลยสงสารเค้ามากๆเราร้องไห้ทุกวัน,-1
มีใครเคยเป็นเหมือนเราบ้างไหม? ตั้งแต่หายป่วยโควิด สิ่งที่ไม่เหมือนเดิมคือ เสียงเสียงแหบมากไม่สามารถตะโกนดังๆหรือร้องเพลงได้เหมือนเดิมเลย ไปหาหมอหลายครั้งแล้วหมอฉีดยาให้ และให้ยามาทานเหมือนจะหายดีได้วันสองวันก็กลับมาแหบอีก จนปัจจุบันเกือบครึ่งปีแล้วเสียงยังแหบเหมือนเดิม มีวิธีรักษายังไงคะ อยากกลับมาร้องเพลงได้เหมือนเดิมค่ะ,-1
คือเราเป็นผู้หญิงที่ติดโควิดแล้วไม่มีอารมณ์ทางเพศเลยมันเกิดจากอะไรคะ แก้ยังไงดีคะ,0
คือช่วง2,-1
"เราใกล้ชิดกับผู้ป่วยติดโควิดตอนวันพฤหัสบดีที่เเล้ว เเล้วไม่ใส่เเมสทั้งคู่ จากนั้นเมื่อวานก็เริ่มมีอาการเพลีย,ตัวร้อนนิดหน่อยเเต่ก็ไม่ได้เอะใจอะไร พอตื่นมาเช้าวันนี้มีอาการเจ็บคอนิดหน่อยตรวจatkเเล้วไม่พบเชื้อ เป็นไปได้มั้ยคะว่าเราติดเเต่เชื้อยังน้อยเลยยังตรวจเเล้วไม่พบเชื้อ",1
ทีมชาติเขากำหนดมาหรอ ว่าสูงต่ำกว่า 170 ไม่มึสิทธิ์ติดทึมชาติ พูดยังกับพวกที่สูงๆ 180 182 บล็อกอีโนกู บอสโควิด ได้ทุกลูก ก็เห็นเขาตีผ่านสบายๆนี่คะ ถ้าเตี้ยแลัวมีความสามารถ แบกทีมได้ ต่อให้สูง 135 ชั้นก็เอาค่ะ #พักอคติคนเตี้ย #สูงอย่างเดียวก็ไม่ได้,-1
ทำมา 4 ปี เข้ารักษาที่โรงพยาบาลคู่สัญญา นอน 5 คืน ให้น้ำเกลือ 2 วัน ด้วยอาการโควิด ตอนแฟ๊กซ์เคลม เจ้าหน้าที่โรงบาลบอกว่า ประกันให้สำรอง เพราะปฏิเสธการเคลม ใครคิดจะทำ เลี่ยงไปเลยครับ โดนไป 5 หมื่นกว่า บอกเลยว่า ใครคิดทำ ให้หนีไปเลยครับ หลายๆกระทู้ก่อนหน้า ก็พูดเป็นเสียงเดียวกัน เคลมยาท เน้นสำรองจ่าย,1
สวัสดีครับตอนนี้ผมกำลังอยู่ม.4 สายตาของผมเริ่มสั้นประมาณช่วงม.2 (โควิดเรียนออนไลน์) พอเริ่มกลับมาเรียนตอนเทอม2 ปรากฏว่ามองอะไรก็ไม่ชัด ไปวัดสายตาได้180 ได้เเว่นมาก็ใส่เฉพาะเวลาเรียน เล่นโทรศัพท์ อ่านหนังสือ เเต่ช่วง ม.3ปิดเทอมขึ้นม.4 ทำเเว่นหักกว่าจะได้ตัดใหม่ก็ตอน ม.4เทอม2 ค่าสายตาเพิ่มเป็น 200 มันขึ้นเยอะหรือน้อยครับ,0
https://www.bangkokbiznews.com/social/public_health/1023899 พบ 1 ขวบดับจากโควิด ยอดป่วยยังสวิง กลับมามากกว่า 2 พันราย หลังต่ำพันได้วันเดียว กทม.พุ่งอีก ป่วยโควิดกลับมาเพิ่ม 2.2 พันราย หลังลดต่ำกว่าพันรายได้แค่วันเดียว สะท้อนสถานการณ์ยังสวิง แต่แนวโน้มยัง,-1
เป็นเรื่องที่หน้าปวดหัว สำหรับธุรกิจท่องเที่ยว สำหรับโรคระบาดที่เกิดขึ้นไปทั่วโลก ไม่ว่าจะเป็น โควิด,0
มีหมายศาลเนื่องจากหนี้บัตกดเงินสด มีคำถามเรื่องอายุความครับ 20 ก.พ. 62 อนุมัติบัตร โดยระบุให้ชำระเป็นงวดทุกวันที่ 2 ของเดือน 26 ก.พ. 62 กดเงินครั้งแรกจากเครื่องฝากถอนอุตโนมัติ,0
